permutacion,f1_macro_nulo
1244,0.24425353667951877
1245,0.24908088666349731
1246,0.2442074422139715
1247,0.25605534654649537
1248,0.258237179854544
1249,0.24873325650298103
1250,0.2482692551215008
1251,0.251974500460358
1252,0.24372263691208926
1253,0.24996304796250415
1254,0.25367169600565437
1255,0.25073739218255403
1256,0.2519169599159848
1257,0.24583893758126524
1258,0.24992356065114563
1259,0.24894951906592175
1260,0.25854869411918996
1261,0.24187293489402661
1262,0.24249566920046436
1263,0.2468084061831948
1264,0.252012554021509
1265,0.24744413677684113
1266,0.24408829153886105
1267,0.2514711360947749
1268,0.24532509929185553
1269,0.24954654492912842
1270,0.25339276342345524
1271,0.2512139636109184
1272,0.24658651114311037
1273,0.24722523132626434
1274,0.24706307997094265
1275,0.24612292831173993
1276,0.2480206999209952
1277,0.24644315376481843
1278,0.2539437242035171
1279,0.24548600926946193
1280,0.2514019262955266
1281,0.246520433557772
1282,0.24918571736912193
1283,0.25595998395925884
1284,0.25049034385796454
1285,0.2495845610068228
1286,0.24813035295855507
1287,0.2512261797740561
1288,0.24963290305019545
1289,0.2417993906910544
1290,0.24758163298812932
1291,0.24951494931536441
1292,0.24938152264833457
1293,0.2547529548878835
1294,0.25456913497074246
1295,0.25188632794248045
1296,0.25434708499543857
1297,0.2489828193570538
1298,0.25316459221827126
1299,0.24624847581988812
1300,0.25452087228983594
1301,0.2510151659137704
1302,0.25387925126737565
1303,0.24878854934893666
1304,0.2449087619564051
1305,0.25200151632263834
1306,0.2473814915586424
1307,0.24864580001634856
1308,0.2483256978086484
1309,0.2483998087939582
1310,0.2508167094179719
1311,0.25039963007083915
1312,0.24960572026442834
1313,0.24611270568506238
1314,0.25067344465808056
1315,0.2487149955493474
1316,0.25063724889140426
1317,0.24844171652083652
1318,0.25548947119296816
1319,0.24546276758151075
1320,0.2427864684806995
1321,0.2443658739984763
1322,0.252988831495749
1323,0.25381978815486095
1324,0.24328045184577302
1325,0.25597235751446396
1326,0.25202606598008437
1327,0.24873754410071083
1328,0.2453746190401678
1329,0.2511944276874041
1330,0.2564692277035819
1331,0.24860193172953227
1332,0.2497127693281739
1333,0.2464283728642381
1334,0.2525134361400014
1335,0.2514077349702242
1336,0.24890612344747964
1337,0.24983952648209043
1338,0.2523201274877971
1339,0.2477192645346415
1340,0.24992933499336425
1341,0.2474858534410002
1342,0.25486882120018656
1343,0.2517112413721938
1344,0.2480703118999605
1345,0.25656819713489937
1346,0.24731674686445068
1347,0.25271760081609235
1348,0.2502071424050356
1349,0.25141867910557697
1350,0.24747825271370383
1351,0.24995500206592558
1352,0.25338799362593195
1353,0.2577852339725642
1354,0.2487116679746656
1355,0.250526744380072
1356,0.258649605611341
1357,0.2513213085950387
1358,0.2570188828406015
1359,0.2494423782055848
1360,0.252436718160295
1361,0.24931763805632318
1362,0.24849580686079284
1363,0.2565815512161594
1364,0.25989550071552847
1365,0.24978974399188333
1366,0.24030295149644168
1367,0.24663171623137836
1368,0.24508119105025641
1369,0.24807229087071322
1370,0.25169023893311815
1371,0.2475494096865602
1372,0.25183743873985764
1373,0.2517976127491953
1374,0.24910182911220666
1375,0.24808968570638054
1376,0.2521079599412121
1377,0.24391762718430643
1378,0.24807304096035782
1379,0.25269818701397323
1380,0.24805699049576463
1381,0.24181967488610057
1382,0.2516108412112511
1383,0.24355814943069853
1384,0.24795273099112244
1385,0.25533215367260115
1386,0.2471094279043176
1387,0.25279009164138055
1388,0.2474078113191472
1389,0.249212384525628
1390,0.2444945269155721
1391,0.2582169845954891
1392,0.2578638071693052
1393,0.2514811489738389
1394,0.2504388513756571
1395,0.2528170231721043
1396,0.24980096966769333
1397,0.24745099537186302
1398,0.24825757836220097
1399,0.2541022028592137
1400,0.2509934280159553
1401,0.2509249037836724
1402,0.24975510454975514
1403,0.2500615408803401
1404,0.24974030485061247
1405,0.24919442409680387
1406,0.2515365987589166
1407,0.24668685534458396
1408,0.25434052989041384
1409,0.25261794160804657
1410,0.2445777535820566
1411,0.25161381699437874
1412,0.2580430129834698
1413,0.252898540420026
1414,0.2524628919596301
1415,0.2518355347129262
1416,0.24502562374821818
1417,0.2510354841187456
1418,0.24963182045280696
1419,0.24641050339839976
1420,0.25469957030171425
1421,0.24738034317090746
1422,0.2484852381709789
1423,0.2533320058252758
1424,0.2508592850603282
1425,0.2495430362299081
1426,0.2480268118768082
1427,0.2540016134536645
1428,0.253114821967319
1429,0.2525194612520154
1430,0.2483730666936308
1431,0.2513280524363301
1432,0.2518923975109441
1433,0.2461741997522962
1434,0.24565643971407858
1435,0.24898004045335284
1436,0.24965436023207835
1437,0.24810008301195718
1438,0.2515529798479432
1439,0.25242723232522185
1440,0.24802848662132826
1441,0.24366240009805112
1442,0.24715622742952228
1443,0.2580555472023121
1444,0.24544676246945468
1445,0.24924698187986494
1446,0.24939858277039756
1447,0.2523776400247385
1448,0.2532844622613943
1449,0.24770705044060412
1450,0.24566710175852857
1451,0.252827303511166
1452,0.24894401885723585
1453,0.24791502682987532
1454,0.24941845688796782
1455,0.2536973992288075
1456,0.2523991339307507
1457,0.2543620536219706
1458,0.2411378957368137
1459,0.24863574392541016
1460,0.2521040361233038
1461,0.24631322585474993
1462,0.2553039868220538
1463,0.2508252706212615
1464,0.24984784153618725
1465,0.24947697063283703
1466,0.24650797149642906
1467,0.24304684780610197
1468,0.24461859228366617
1469,0.2523857521484409
1470,0.24740494354465264
1471,0.2466041253230082
1472,0.25297695810801
1473,0.24835092785508753
1474,0.24948402937885542
1475,0.2474880776158285
1476,0.24831272713722133
1477,0.25007759670869534
1478,0.25075930040582106
1479,0.24793105906944365
1480,0.25330813964260285
1481,0.24554269456015304
1482,0.2473790175983957
1483,0.25158570767042565
1484,0.24826381761738137
1485,0.24832803759403482
1486,0.24983698836382023
1487,0.24517099698409
1488,0.25261317788458293
1489,0.24173215235813414
1490,0.24627718672081372
1491,0.24918565756454555
1492,0.24609563797028505
1493,0.25594774420733424
1494,0.24988262990467297
1495,0.25608904974015245
1496,0.2469891083384652
1497,0.24760374193593038
1498,0.2469548557144999
1499,0.24745323744916628
1500,0.24437992694474195
1501,0.2389005655867057
1502,0.25535638382088544
1503,0.24511117947948902
1504,0.2583908361131077
1505,0.24836114221801292
1506,0.2525653238346192
1507,0.2520370833617379
1508,0.2487398623243049
1509,0.2446569801054762
1510,0.24826252421359396
1511,0.2471855775997589
1512,0.24684544578882336
1513,0.2527384454915208
1514,0.25543684654404814
1515,0.2541703171276889
1516,0.24702657725690946
1517,0.24165490865057457
1518,0.2508944078683387
1519,0.24189398027089717
1520,0.2490621480723991
1521,0.25457513458756714
1522,0.2579241657752646
1523,0.25506031547867236
1524,0.2596582097330749
1525,0.2508150863579601
1526,0.24909483458940948
1527,0.24667803109994152
1528,0.2456911356009237
1529,0.25886777353407797
1530,0.2479948966465791
1531,0.25402494401240927
1532,0.24470184127127045
1533,0.2569498168128304
1534,0.2539744671410391
1535,0.2447634866144063
1536,0.24980297519242076
1537,0.2421755708378715
1538,0.24862501438616913
1539,0.2500137375466756
1540,0.2539157678760785
1541,0.2542241604454569
1542,0.2539720550544691
1543,0.24973549759272445
1544,0.25058658662053496
1545,0.24569624218115166
1546,0.25045545481620785
1547,0.25534737992825346
1548,0.2482142766719324
1549,0.24871528774520701
1550,0.24941369592773419
1551,0.24777162480934384
1552,0.24986085082197806
1553,0.252033578344927
1554,0.24895111690482363
1555,0.2512597354163263
1556,0.2475974417942962
1557,0.24790825334882932
1558,0.2524835475762419
1559,0.24896067867730587
1560,0.2500514218990454
1561,0.251948461643681
1562,0.2504353291926067
1563,0.24440096067898706
1564,0.25464648729277517
1565,0.2548484239068247
1566,0.24905108862594616
1567,0.2554454685455018
1568,0.2548909840152644
1569,0.25057176830169575
1570,0.25026852576560404
1571,0.25067935110605905
1572,0.25698102434076436
1573,0.25552166214694716
1574,0.2518652074781045
1575,0.24341247258423726
1576,0.24483438351109763
1577,0.2516365121941175
1578,0.24932370277628857
1579,0.23939836409001655
1580,0.24385543632116735
1581,0.24237420465520695
1582,0.2486977365208632
1583,0.2536361374160968
1584,0.2555508728668511
1585,0.25205773027782014
1586,0.24665666803202202
1587,0.24268995062331133
1588,0.2447843305957051
1589,0.2512454856558317
1590,0.25039665656569365
1591,0.25714620659106574
1592,0.25066102922386596
1593,0.25264706670563486
1594,0.24633377626521852
1595,0.24909749192216082
1596,0.2517327549566879
1597,0.2449141423770724
1598,0.2499707711989434
1599,0.2542031143513647
1600,0.2487777538889538
1601,0.2532338407455514
1602,0.25198433601788506
1603,0.24939320191987685
1604,0.25099655613377037
1605,0.25150944045802387
1606,0.251215604596497
1607,0.24144943674122427
1608,0.2558682688205216
1609,0.2512782675544727
1610,0.2524164795035759
1611,0.25110466899634204
1612,0.2526249327940762
1613,0.25034080362710337
1614,0.24874764037313815
1615,0.2531894476206047
1616,0.24946765530900564
1617,0.24843183333279023
1618,0.25125797484468687
1619,0.24430050096445555
1620,0.2496541519379219
1621,0.23936507337240961
1622,0.24837883776427958
1623,0.2580610071481435
1624,0.25381596324114064
1625,0.25678117457570526
1626,0.24405109069605768
1627,0.2446910902908292
1628,0.252199440410684
1629,0.25286547143829985
1630,0.2475688185195889
1631,0.2431273230679775
1632,0.24959648554763836
1633,0.2551776278456354
1634,0.24275049293124934
1635,0.24249111684076924
1636,0.2516397510185979
1637,0.25281895823685296
1638,0.24519299432913816
1639,0.2513310656146247
1640,0.25247788003038374
1641,0.2522755791997353
1642,0.2547633540767706
1643,0.2479609490312657
1644,0.24876260975899755
1645,0.24225444202408758
1646,0.24861156713606286
1647,0.24614846146042868
1648,0.25051119295203783
1649,0.24989785924610528
1650,0.2489177334061181
1651,0.24832977377545418
1652,0.2593808883530156
1653,0.24789327436635283
1654,0.25342328064322905
1655,0.24755864679500045
1656,0.2545028913580048
1657,0.2539567242804384
1658,0.25494823185543813
1659,0.24741781259769152
1660,0.24564036471558118
1661,0.2496773717900012
1662,0.24715093815763065
1663,0.25002255870553813
1664,0.2573400313093085
1665,0.2514819278302426
1666,0.24965853466629478
1667,0.25830723089221247
1668,0.24527887902250367
1669,0.25378555715788564
1670,0.2516415939963777
1671,0.24869742842643128
1672,0.2470665143419849
1673,0.24480424525942002
1674,0.2456472767249346
1675,0.25148568171044655
1676,0.2482230673013175
1677,0.25188690210865067
1678,0.2484784784963129
1679,0.25029407198443737
1680,0.24477335781418533
1681,0.2559571427387391
1682,0.2544289183926625
1683,0.2479165496043637
1684,0.24681455284306653
1685,0.242717364783682
1686,0.2502316348584373
1687,0.25241225536974
1688,0.25015529327575176
1689,0.24678047754063812
1690,0.25401693414583026
1691,0.250602528777037
1692,0.24264911268102912
1693,0.2518559709432018
1694,0.25344977489684306
1695,0.24536733340338832
1696,0.25190213529519034
1697,0.2533329809875687
1698,0.24837075212935417
1699,0.24945848550956656
1700,0.25052313017525035
1701,0.2534079761721856
1702,0.2463649159106137
1703,0.25128918002307626
1704,0.24915001684929183
1705,0.2514470710287726
1706,0.2511334636131809
1707,0.24147839160165022
1708,0.25261020253823274
1709,0.24376564313492835
1710,0.24852916235206657
1711,0.253811098019881
1712,0.2479465843312507
1713,0.24830637533417077
1714,0.2519010387056319
1715,0.253281122577853
1716,0.25393280328537143
1717,0.24318972183752538
1718,0.25054634585967245
1719,0.25075902089235846
1720,0.24344858949678722
1721,0.2527118445852305
1722,0.24639666284238548
1723,0.2480150349525772
1724,0.25333019451424527
1725,0.249831078950654
1726,0.24090123385351658
1727,0.25404124062619526
1728,0.24948452229924903
1729,0.24286597684403435
1730,0.25400668048133546
1731,0.24630497407875715
1732,0.25712706137292735
1733,0.2448553526995716
1734,0.2552428687317906
1735,0.25466074185966225
1736,0.2530590749290017
1737,0.2461080122196198
1738,0.25004718968724715
1739,0.24849350522990077
1740,0.2550453036171739
1741,0.24760359968310786
1742,0.25075429424151185
1743,0.25079823059665673
1744,0.2447769216904554
1745,0.2569283980364295
1746,0.25422452056596095
1747,0.2547465154817066
1748,0.24846430771053685
1749,0.2480305502952173
1750,0.2506205833198246
1751,0.25361995889280886
1752,0.24916944289066584
1753,0.25045266385904186
1754,0.2479307840398235
1755,0.24512018988295806
1756,0.2478025478316328
1757,0.2489603147116945
1758,0.24867560619705967
1759,0.262246096169313
1760,0.2466346365633767
1761,0.2486125436312206
1762,0.25398856380751894
1763,0.25292641834628354
1764,0.24899138389711095
1765,0.25324558720550266
1766,0.2520684916142058
1767,0.24356966237538352
1768,0.246682767203721
1769,0.25160188670205347
1770,0.2484083382001032
1771,0.2536300835604156
1772,0.25014122341423417
1773,0.25262188737549485
1774,0.24373664570136322
1775,0.2569169841978902
1776,0.24814081100690127
1777,0.25830336372790297
1778,0.24905378374853618
1779,0.2452957001028403
1780,0.24841594076860427
1781,0.24959628924174923
1782,0.24959704708680608
1783,0.25123584325321613
1784,0.24425402076262273
1785,0.2531370777492853
1786,0.25181091383617404
1787,0.24707724969793332
1788,0.24335290431460904
1789,0.24551708892449095
1790,0.2499710946184101
1791,0.254404026904935
1792,0.24411698787407923
1793,0.2558032673448266
1794,0.24160437183786795
1795,0.24967298956996817
1796,0.25125038003159816
1797,0.2472189057777305
1798,0.2489983237933039
1799,0.24889661414421163
1800,0.24693397969487213
1801,0.25129826933606614
1802,0.24243677172321224
1803,0.24517772991899142
1804,0.2518302427983968
1805,0.2569478264273479
1806,0.24305756466294606
1807,0.2561178475731667
1808,0.2500920781663435
1809,0.24462946798603474
1810,0.2600518631398322
1811,0.24553689566786235
1812,0.2480341502568814
1813,0.24976321485534475
1814,0.24548864888552818
1815,0.24962423914664028
1816,0.252144593493338
1817,0.2522885976874714
1818,0.25928507392296185
1819,0.25504355767643966
1820,0.25223604740883515
1821,0.25498732473690555
1822,0.2560823860206546
1823,0.25310157801918687
1824,0.2528450237932946
1825,0.2518772430481354
1826,0.24859202419337162
1827,0.24980577956821914
1828,0.2486017733923476
1829,0.24258942341398873
1830,0.24614468841008258
1831,0.24818851100156508
1832,0.24574098728344243
1833,0.2456513025489787
1834,0.2496943014132487
1835,0.25818970826929605
1836,0.2561843712077068
1837,0.24938021081064046
1838,0.2506471900428223
1839,0.24738814462273784
1840,0.2520223685676893
1841,0.25381433557669425
1842,0.24985205685582546
1843,0.250324464625968
1844,0.24741718444365232
1845,0.24679157534354318
1846,0.25174357918342993
1847,0.25324105005025016
1848,0.24556014232490397
1849,0.242782382852079
1850,0.2570066705877688
1851,0.2490433248202704
1852,0.249848650492215
1853,0.24998834665080938
1854,0.2481749367030789
1855,0.24373629315048168
1856,0.24935948050119489
1857,0.24958821085389632
1858,0.2447823006576656
1859,0.2538457312673574
1860,0.2433001837105208
1861,0.2512270304233035
1862,0.252476990079567
1863,0.2489850491951022
1864,0.24712748743928759
1865,0.24679343603800802
1866,0.2513622725690211
1867,0.2434543747684877
1868,0.24584217325476804
1869,0.24975589949052102
1870,0.2454504203944905
1871,0.2441286079797803
1872,0.24658360791215378
1873,0.24553637209739917
1874,0.24839084229649325
1875,0.2466344897061195
1876,0.2493356556470859
1877,0.25335479389440274
1878,0.24818607602033782
1879,0.2504490153448332
1880,0.246688311318411
1881,0.24909797612585693
1882,0.25185254729275963
1883,0.25604606755904563
1884,0.24493535416908985
1885,0.24626757283396977
1886,0.24977633680267386
1887,0.25249194098941397
1888,0.2514678941193168
1889,0.24584449002490505
1890,0.2543505311689582
1891,0.24853795171378446
1892,0.2537621459269018
1893,0.2476437388255822
1894,0.2461623534920695
1895,0.2459124125919258
1896,0.2451366631795458
1897,0.24711696498193025
1898,0.24849388378431148
1899,0.25156955721976715
1900,0.2555172519194823
1901,0.25140437036503105
1902,0.2469791734890025
1903,0.25159108152486137
1904,0.25187800480349737
1905,0.24852143980975705
1906,0.24554162792653456
1907,0.25563143428532
1908,0.2513855045951576
1909,0.25031691737820083
1910,0.25202567911981577
1911,0.25209899086630705
1912,0.24852611686828752
1913,0.25333862236719973
1914,0.24532357897421508
1915,0.24769196510490937
1916,0.25328269119705044
1917,0.25401771376156135
1918,0.24936461559719442
1919,0.2453939092743587
1920,0.251231002171189
1921,0.2516417164824286
1922,0.24814033083410234
1923,0.249436705732742
1924,0.23904703782687817
1925,0.25170538191599934
1926,0.2511586148706914
1927,0.24570906613900567
1928,0.2527240936042982
1929,0.25231903147177615
1930,0.2503249614566666
1931,0.2490905146861953
1932,0.24797518857950002
1933,0.24252025001631983
1934,0.24741477431887923
1935,0.24891660766205292
1936,0.2500023372150585
1937,0.255641301574794
1938,0.2518069370961062
1939,0.25076968293680846
1940,0.2554954638137079
1941,0.25177864094228886
1942,0.24668128688177965
1943,0.24808618032491392
1944,0.2537508487323276
1945,0.2537796934919282
1946,0.24533500795199925
1947,0.24848027775387846
1948,0.25555285326796895
1949,0.2490300847403375
1950,0.2491347741313329
1951,0.2474657928651453
1952,0.24701689215075934
1953,0.25829272269479975
1954,0.25147346957820604
1955,0.25188940389053927
1956,0.2557948463673649
1957,0.24354166875027822
1958,0.2514614814529045
1959,0.2525843158704532
1960,0.2608462928573888
1961,0.24625636565726414
1962,0.2500729311300924
1963,0.24612164763245525
1964,0.2573024740053186
1965,0.24461193625438293
1966,0.24468423802085448
1967,0.2521942844470218
1968,0.24810822870881116
1969,0.24895430791299497
1970,0.2461654339793653
1971,0.24450624631320883
1972,0.24334240917055386
1973,0.2537644960682327
1974,0.2480490466053219
1975,0.2553344199122288
1976,0.24748929223068725
1977,0.24654487142667525
1978,0.242452723840987
1979,0.24607027457351072
1980,0.2497607123141288
1981,0.2488367758792514
1982,0.24879276094405972
1983,0.2475092716911609
1984,0.2536006484065985
1985,0.25382175898245374
1986,0.24794187945107832
1987,0.24757215693546303
1988,0.25429771978767407
1989,0.2534413369620237
1990,0.2501776154867996
1991,0.25440346295102506
1992,0.24879248382224733
1993,0.24644843104844275
1994,0.2550843183484479
1995,0.24861344315556247
1996,0.2463451463835435
1997,0.25284894558420834
1998,0.2491792886183474
1999,0.25003159686545134
2000,0.24907278595452467
2001,0.24315937997749165
2002,0.24886742790281743
2003,0.2395024692329768
2004,0.25744654090401853
2005,0.2514556991533158
2006,0.25511209962540765
2007,0.2511942562800748
2008,0.24640337104142493
2009,0.2555623706491992
2010,0.25178676763169866
2011,0.24264959600480568
2012,0.2508122757223123
2013,0.2542534753611892
2014,0.2513014247019856
2015,0.24334400240502102
2016,0.2494466722910597
2017,0.2559091480913678
2018,0.2431907929549864
2019,0.2467710457586316
2020,0.24835199140292608
2021,0.2552379611000896
2022,0.2562021687601093
2023,0.2495023519551782
2024,0.24773763913703636
2025,0.24680431634481126
2026,0.24963362083435559
2027,0.24906875628537323
2028,0.2482721793638042
2029,0.25078800872930657
2030,0.2456606860063363
2031,0.2457605034863691
2032,0.25123239746744414
2033,0.25385000795869717
2034,0.25020199413158806
2035,0.24434437776601153
2036,0.25069209764995504
2037,0.24370702952458603
2038,0.2494608653558498
2039,0.24787878515329237
2040,0.24961002963283233
2041,0.24718523834691758
2042,0.2506761042036163
2043,0.25097440479862
2044,0.2524935947225872
2045,0.25253769362467976
2046,0.24567979740033552
2047,0.2460457158277875
2048,0.25288785345392417
2049,0.25073085960753094
2050,0.24638067816813874
2051,0.24342856265678187
2052,0.25201898875805356
2053,0.24890306560385356
2054,0.24760096694253442
2055,0.24743969500321927
2056,0.2500333865915976
2057,0.25491660939460614
2058,0.24572527455303586
2059,0.2510676941222745
2060,0.25024802552098907
2061,0.2500150845182818
2062,0.24845693129656138
2063,0.24629784360509274
2064,0.24783706022538118
2065,0.2535999215341612
2066,0.24627764424994295
2067,0.253968029230425
2068,0.2534701246479753
2069,0.2456073313109093
2070,0.25258426018506364
2071,0.2492963983774661
2072,0.2510422683855894
2073,0.24415962046949224
2074,0.2543189736675828
2075,0.2504746701065774
2076,0.25135227943363675
2077,0.24481242583919863
2078,0.2585424764909996
2079,0.24659070802884192
2080,0.24826229983507533
2081,0.250089419565925
2082,0.24617608094976806
2083,0.2518680439735974
2084,0.25351364868976795
2085,0.2558091171392063
2086,0.2549534563957687
2087,0.2539346613793042
2088,0.2517883615602955
2089,0.24588155825360866
2090,0.25021605036559136
2091,0.24569601080654807
2092,0.2547201279592553
2093,0.25190965522965536
2094,0.24594092725215994
2095,0.25167609861162177
2096,0.24595869767705023
2097,0.2523899393954496
2098,0.2487740026092819
2099,0.25126857682720827
2100,0.24978636866609008
2101,0.24927843352999707
2102,0.2501682278617847
2103,0.25610785570544947
2104,0.2510989156423783
2105,0.24730528987923478
2106,0.24849097801802053
2107,0.24578455500334354
2108,0.2548815087640312
2109,0.24692738604760545
2110,0.25158991965329636
2111,0.25302869004288336
2112,0.24639814555597708
2113,0.2517058634216631
2114,0.25105149900628454
2115,0.2536393081722487
2116,0.24630257322112709
2117,0.2508936650973291
2118,0.24835461203464007
2119,0.24198863485638045
2120,0.2547243997236105
2121,0.24947260173393615
2122,0.24928035527361359
2123,0.24699469951013697
2124,0.25599231129395844
2125,0.2534401564707621
2126,0.252887725952599
2127,0.25166049014224123
2128,0.2543929314936802
2129,0.24284995532506615
2130,0.24376946632803612
2131,0.25068593661016575
2132,0.25166734873726315
2133,0.25070614410847547
2134,0.2408350393247552
2135,0.25561616936683346
2136,0.24514063000044667
2137,0.2498904053760661
2138,0.2521021628901261
2139,0.2541565485503082
2140,0.24567195791460297
2141,0.2501559375141531
2142,0.2477495184620749
2143,0.25191996603299677
2144,0.25312584949603517
2145,0.25063170459092443
2146,0.25292754666778894
2147,0.24958802526860727
2148,0.24964403737527202
2149,0.2525062103077983
2150,0.2516562895971923
2151,0.247925914399919
2152,0.24816507749156722
2153,0.24834564611071264
2154,0.24567015442418247
2155,0.2511530370201519
2156,0.2501528957548892
2157,0.2498362430574762
2158,0.24384158559499855
2159,0.2561381489344523
2160,0.24873363252205738
2161,0.24662066838544508
2162,0.24544189225601268
2163,0.24783579722067584
2164,0.24871759789083886
2165,0.25485472093958694
2166,0.2479298311986504
2167,0.24900045567228152
2168,0.2512352065844372
2169,0.2489147202278235
2170,0.24324100949920394
2171,0.2540706573461056
2172,0.25071552655551815
2173,0.24154519965354568
2174,0.24690627718374916
2175,0.2550770867647351
2176,0.24321354538186146
2177,0.2563914346309118
2178,0.25441856368331706
2179,0.24308950587361242
2180,0.2544699464040763
2181,0.25122380068710026
2182,0.24907818397128484
2183,0.2481957068224337
2184,0.2490942170907727
2185,0.24622233039264052
2186,0.25101234335505296
2187,0.24641266958676444
2188,0.25269216992452703
2189,0.2518405351909235
2190,0.2459485768776427
2191,0.25098614129729857
2192,0.25219553028548763
2193,0.24893558885669465
2194,0.25331764434143617
2195,0.25364076150343795
2196,0.2480146250539672
2197,0.2540704221263947
2198,0.2519313489641141
2199,0.25426237416190534
2200,0.24784496129169709
2201,0.25550302523943486
2202,0.24976521722909456
2203,0.2518201714476213
2204,0.2536077198350139
2205,0.2529395938383395
2206,0.249419271960161
2207,0.24861162951807936
2208,0.25255923767345356
2209,0.25926576658772915
2210,0.2461157049917793
2211,0.2491788054803607
2212,0.2522563674319231
2213,0.24139029005209126
2214,0.25133414635290807
2215,0.24640739925711935
2216,0.2537540703253709
2217,0.24517884921741723
2218,0.24887648644514546
2219,0.24690432552629848
2220,0.25141905324134284
2221,0.24480138517514013
2222,0.2486860395095439
2223,0.24852867693609773
2224,0.24814047711782203
2225,0.2463098479515166
2226,0.2556562481311938
2227,0.25093108217549104
2228,0.24948263378314228
2229,0.24748663102973667
2230,0.244679350641173
2231,0.2510377106200265
2232,0.254935209457397
2233,0.2463515550190586
2234,0.24844719793096004
2235,0.25108729868765484
2236,0.24346046716641093
2237,0.24924911085885249
2238,0.24051969296451411
2239,0.2541749340169873
2240,0.24533606171743091
2241,0.2524232160977947
2242,0.2438569780148103
2243,0.2398171261811452
2244,0.24882165409350687
2245,0.2497332384143794
2246,0.24014407750784245
2247,0.24882654253197375
2248,0.25006526245505967
2249,0.24962728329755446
2250,0.24829306225892472
2251,0.24468722312651964
2252,0.2454432384682915
2253,0.2517933467132579
2254,0.2444060227144757
2255,0.2512501016000129
2256,0.2498260302132056
2257,0.2512206494888381
2258,0.24979509386978446
2259,0.25450302174315215
2260,0.24489527597826696
2261,0.25109970395171494
2262,0.24361310056696484
2263,0.25300507808736555
2264,0.24969933022122762
2265,0.2473416087124235
2266,0.25599101655730616
2267,0.24348280869128502
2268,0.24376805522149833
2269,0.24507099518643538
2270,0.24818398141593503
2271,0.25071934408540586
2272,0.26264717173725455
2273,0.25212906142123587
2274,0.2511832992113375
2275,0.24327318613846305
2276,0.24033845028142278
2277,0.24741954839136324
2278,0.24951342838208074
2279,0.25578764361560896
2280,0.2532678944630955
2281,0.2482262767855013
2282,0.2477538327995693
2283,0.2562439128581626
2284,0.25402000724929347
2285,0.245313735596078
2286,0.2479425367596243
2287,0.24566309183305673
2288,0.24777782918159974
2289,0.2440667295645203
2290,0.24772709645075155
2291,0.2445938614595759
2292,0.24651599910278504
2293,0.2496306909288321
2294,0.2475960256955761
2295,0.2559491710266545
2296,0.2565774134177826
2297,0.24923517056776043
2298,0.2475600832109377
2299,0.2553799507464161
2300,0.24982067976176695
2301,0.2566281048431588
2302,0.24721790196927068
2303,0.24632365286527894
2304,0.2552864270829703
2305,0.25157174832978363
2306,0.24818785799107168
2307,0.25542523570549003
2308,0.24495645804076385
2309,0.2430094504716196
2310,0.24682148832061468
2311,0.250949159427146
2312,0.24863524136629378
2313,0.24702630165375186
2314,0.2530807697453377
2315,0.2554819440766283
2316,0.25169035905061077
2317,0.25217410483555164
2318,0.2538332127612975
2319,0.24571738220341738
2320,0.2547399257447449
2321,0.24312269306642875
2322,0.2549724981543142
2323,0.24501522083481594
2324,0.25746144134855387
2325,0.2515987896220557
2326,0.25044343634721866
2327,0.2463567886476664
2328,0.25102434277449215
2329,0.24462021276623774
2330,0.24911787346063444
2331,0.2469833677320962
2332,0.25228110817518035
2333,0.2454350865346799
2334,0.2451972117894391
2335,0.24667635844761368
2336,0.24902884021164462
2337,0.2515100090815662
2338,0.2455355144520668
2339,0.24613403336171752
2340,0.2509607173366205
2341,0.24473132663304692
2342,0.25045589644676475
2343,0.24903917941016543
2344,0.24579617662769937
2345,0.24979784603372085
2346,0.2524274902538002
2347,0.24669397262751155
2348,0.24668187890831902
2349,0.25232200092985657
2350,0.24740977887517013
2351,0.25155659198366453
2352,0.2520968447862777
2353,0.2503024968070064
2354,0.24819278649043536
2355,0.2573720457010779
2356,0.2500549479924008
2357,0.25053117607182895
2358,0.2463357279226691
2359,0.246812482909328
2360,0.24002951728172378
2361,0.24529973941071456
2362,0.24768883698709435
2363,0.2577809448561797
2364,0.25166325114346727
2365,0.24427297243810192
2366,0.24301030869048948
2367,0.24778968692175393
2368,0.25426321496354815
2369,0.25295402527381816
2370,0.25230453657240365
2371,0.25098308478653736
2372,0.25763125095776623
2373,0.2563431243194861
2374,0.25067506993087674
2375,0.24789472585633734
2376,0.2496129326128013
2377,0.24581089823204308
2378,0.2460978608122485
2379,0.25222002715753417
2380,0.24311780959705226
2381,0.25031375237355863
2382,0.253482261262857
2383,0.24653445951328545
2384,0.25092712296631836
2385,0.2498895069105096
2386,0.2526731455180109
2387,0.2529498709058313
2388,0.2510085913160537
2389,0.24849875790805853
2390,0.250544142510401
2391,0.2461190046796215
2392,0.2513057669263195
2393,0.24803703577115294
2394,0.2529544374434862
2395,0.2522959437023648
2396,0.2540075082359256
2397,0.2540058267463081
2398,0.255176617800418
2399,0.2490392425515093
2400,0.24874389514443396
2401,0.24393310790137424
2402,0.24365444681987314
2403,0.24947905697348766
2404,0.25022091685451825
2405,0.24183101989698386
2406,0.24928092125451806
2407,0.2468678196612877
2408,0.2511807631200618
2409,0.2508750650997359
2410,0.24930171394598016
2411,0.2484635288541331
2412,0.24631008241190014
